Date,accountCAD,accountUSD,accountUSD_CADHDG,portfolio
2016-10-20,67221.53162532081,52390.98896759696,68806.66038476162,136028.19201008242
2016-10-21,67488.8687554065,52382.7987402569,69286.72913264982,136775.5978880563
2016-10-24,67599.53414396138,52471.18514580907,70064.77188387302,137664.30602783442
2016-10-25,67502.45240282197,52387.44520760138,69932.00173673575,137434.45413955773
2016-10-26,67235.39414861181,52169.8655393691,69657.20197056198,136892.5961191738
2016-10-27,67147.3686537338,51963.230171070536,69495.1015916363,136642.47024537012
2016-10-28,66900.06505563541,51824.25754071209,69378.68713701458,136278.75219265
2016-10-31,67030.71256077179,51898.56043504714,69554.44796296349,136585.16052373528
2016-11-01,66680.51526871545,51657.54679754689,69318.22703055388,135998.74229926933
2016-11-02,66199.83748146275,51405.12683586139,68836.60551258273,135036.44299404547
2016-11-03,66038.98083373962,51298.41170281095,68709.09535480694,134748.07618854655
2016-11-04,65805.37066021058,51165.19499157225,68520.9424944379,134326.31315464847
2016-11-07,66673.35032311032,51933.16425930154,69379.07159997687,136052.4219230872
2016-11-08,66747.56828391258,52003.101003941294,69532.30638557035,136279.87466948293
2016-11-09,66353.94561686905,51696.51658415671,68733.10506407345,135087.05068094248
2016-11-10,65851.78273241033,51336.53923942262,68854.62237460849,134706.40510701883
2016-11-11,65340.986618649375,51030.41542486337,68740.0137119451,134081.00033059448
2016-11-14,65275.17328347848,50960.103378901236,68930.16561122194,134205.3388947004
2016-11-15,65815.95713849438,51372.744796469284,69547.9104787172,135363.8676172116
2016-11-16,65626.8193212202,51187.28324399813,68871.97664629926,134498.79596751946
2016-11-17,65902.63842736756,51233.091672249924,68787.6003702452,134690.23879761278
2016-11-18,65814.9403471914,51031.394730455926,69077.62412945663,134892.56447664803
2016-11-21,66104.86625181626,51358.891751419935,69375.59289782056,135480.45914963682
2016-11-22,66533.06113232725,51587.103624857766,69167.99096071624,135701.0520930435
2016-11-23,66366.8154184753,51422.878360257986,69071.20858534801,135438.0240038233
2016-11-24,66313.42883166438,51422.878360257986,69428.59865903859,135742.02749070298
2016-11-25,66496.93994128103,51552.03555485514,69548.85084257364,136045.79078385467
2016-11-28,66398.35402960704,51526.048031542094,69642.60914345855,136040.9631730656
2016-11-29,66408.65661513974,51609.893294802285,69174.28852197998,135582.94513711974
2016-11-30,66557.55268620735,51513.79496886249,69189.20721188087,135746.75989808823
2016-12-01,65998.95698175457,51230.68688819081,68779.24769206693,134778.2046738215
2016-12-02,66035.06300896363,51343.05586693699,68321.6923610375,134356.75537000113
2016-12-05,66282.78366162194,51610.60353449552,68747.38586913528,135030.16953075724
2016-12-06,66551.0359461356,51813.02126480214,68766.24467870222,135317.28062483782
2016-12-07,67107.73187199509,52330.159685497725,69478.75400257274,136586.48587456782
2016-12-08,67143.84468526398,52363.164266141364,69255.52142793537,136399.36611319933
2016-12-09,67150.09587781917,52383.628278524586,69120.19591489172,136270.2917927109
2016-12-12,66854.6421718758,52222.96589847862,68563.0124555865,135417.65462746233
2016-12-13,67278.79491144199,52522.753507717716,68945.04245026618,136223.83736170817
2016-12-14,66733.19305628334,51864.041319075084,68120.30462775241,134853.49768403574
2016-12-15,66952.78547154031,51934.28131733864,68998.84860778047,135951.63407932076
2016-12-16,66843.83868179985,51874.96753138247,69165.41337680975,136009.25205860962
2016-12-19,66999.74508154548,51929.07436272394,69269.75097289063,136269.4960544361
2016-12-20,66997.63169214033,52028.01588487286,69736.27373523935,136733.90542737968
2016-12-21,67011.75891640603,52005.96789843104,69538.2227166071,136549.9816330131
2016-12-22,66989.41836707073,51883.72815364937,69689.18292948132,136678.60129655205
2016-12-23,67118.79457122789,51998.36883551431,70101.08102935199,137219.8756005799
2016-12-27,67118.79457122789,52037.638471167345,70367.89558046989,137486.69015169778
2016-12-28,67359.10749095038,51970.7584751836,70553.94529326954,137913.0527842199
2016-12-29,67605.64312907116,52177.28351255648,70713.78601157176,138319.42914064293
2016-12-30,67323.43339391859,52138.20145164391,70272.390861827,137595.8242557456
2017-01-03,67318.43339391859,52133.20145164391,70074.3241516064,137392.75754552498
2017-01-04,67560.99119310624,52495.65644463793,70458.62088377717,138019.6120768834
2017-01-05,67742.91176355735,52719.896095479184,70112.19120503982,137855.10296859717
2017-01-06,67616.98018361237,52618.83095125767,69611.55579512726,137228.53597873962
2017-01-09,67467.56912644835,52579.398088642294,69624.58772806966,137092.156854518
2017-01-10,67587.31716018474,52624.81159117668,69538.94916507714,137126.26632526188
2017-01-11,67756.00703638303,52813.45653160994,69946.13909050827,137702.1461268913
2017-01-12,67706.8817253763,52821.618284366865,69530.14954148067,137237.03126685697
2017-01-13,67772.16294966415,52861.18001212289,69515.62441717075,137287.7873668349
2017-01-16,67824.11622794486,52861.18001212289,69385.5857610874,137209.70198903227
2017-01-17,67491.50621236225,52812.03829862448,69579.86020661033,137071.36641897258
2017-01-18,67566.33679303125,52688.93682597455,68820.70791452983,136387.0447075611
2017-01-19,67447.77512517352,52517.15640846043,69664.01103096282,137111.78615613634
2017-01-20,67726.05377546168,52669.05912136528,70163.08618431079,137889.13995977247
2017-01-23,67747.01981602417,52837.75226306447,70294.28689657223,138041.3067125964
2017-01-24,67884.59960302305,52976.732641969305,70129.0118187929,138013.61142181593
2017-01-25,67989.46038936888,53238.3575015876,70027.6032648635,138017.06365423236
2017-01-26,68008.94238044925,53154.3788815209,69470.1140496903,137479.05643013955
2017-01-27,68016.16399728743,53145.6300910507,69567.63060012332,137583.79459741074
2017-01-30,67600.19366876148,52907.99435416795,69476.13533929961,137076.3290080611
2017-01-31,67466.05454333566,52969.770304538586,69402.58303115432,136868.63757448999
2017-02-01,67569.41137216141,53036.72299164497,69138.66963373202,136708.08100589341
2017-02-02,67576.59960765153,53086.00758237285,69270.33921420327,136846.9388218548
2017-02-03,67803.50219328044,53302.312697029025,69454.51326187218,137258.0154551526
2017-02-06,67768.74601702162,53218.918448891294,69281.45453054219,137050.2005475638
2017-02-07,67898.72280432188,53191.60443545391,69601.21714307467,137499.93994739655
2017-02-08,68075.6344693409,53343.896481742995,70362.2022548316,138437.83672417252
2017-02-09,68248.62867551431,53457.13926480501,70273.68419338229,138522.31286889658
2017-02-10,68474.47486225644,53607.559867093674,70402.80909941709,138877.28396167353
2017-02-13,68565.9813952501,53746.51475133154,70504.14001977556,139070.12141502567
2017-02-14,68620.77622005288,53750.4874178102,70259.94996650964,138880.7261865625
2017-02-15,68757.97844456244,53909.11949910418,70519.5980613514,139277.57650591384
2017-02-16,68722.2641486598,53944.94903635605,70493.6392763261,139215.90342498588
2017-02-17,68746.50852115682,53949.53414154125,70540.09660330355,139286.60512446036
2017-02-21,69100.90877157106,54153.82305774682,70969.67105890908,140070.57983048016
2017-02-22,69070.51348791976,54176.89873544261,71222.57809578984,140293.09158370958
2017-02-23,68991.8540607057,54240.15642987563,71404.99705992738,140396.85112063307
2017-02-24,68645.89605221688,54162.484534160016,70956.10580288341,139602.00185510027
2017-02-27,68624.71592196058,54133.74430843201,71019.67998627189,139644.3959082325
2017-02-28,68482.06288856463,53994.84767815446,71202.4625724384,139684.525461003
2017-03-01,69094.90066874617,54356.2155620135,72355.19073058928,141450.09139933545
2017-03-02,68852.55966436173,53997.30016800386,72097.19259922767,140949.7522635894
2017-03-03,69013.12957436325,54163.60180062316,72539.68675004253,141552.81632440578
2017-03-06,69019.21794811744,54050.33058495828,72330.15093518235,141349.3688832998
2017-03-07,68870.18940306804,53886.52348966978,72215.48478570343,141085.67418877146
2017-03-08,68634.31785910166,53635.938900872614,71928.47740778199,140562.79526688365
2017-03-09,68543.01709948853,53545.96636623141,72212.09184495364,140755.10894444218
2017-03-10,68676.6799205296,53788.815950852826,72651.47758583385,141328.15750636347
2017-03-13,68864.47542914453,53926.551030393966,72577.0482105434,141441.52363968792
2017-03-14,68571.32332345517,53733.72586443126,72278.3068176352,140849.63014109037
2017-03-15,69052.32107377615,54424.777036919804,73323.780032534,142376.10110631015
2017-03-16,69249.92887241664,54473.715795351905,72432.60856518097,141682.5374375976
2017-03-17,69187.90132214958,54527.2117429394,72644.42380514435,141832.32512729394
2017-03-20,69336.75443765763,54568.40309089694,72756.05153925809,142092.8059769157
2017-03-21,68876.05190515713,54221.82934635336,72319.45131708522,141195.50322224235
2017-03-22,69002.3838461583,54327.740437711196,72565.56480929456,141567.94865545287
2017-03-23,69131.27633422788,54345.79700764267,72453.81536817519,141585.09170240306
2017-03-24,69284.41364264885,54438.640375765564,72667.41658243744,141951.8302250863
2017-03-27,69369.8840285647,54456.16741994222,72560.12203405256,141930.00606261726
2017-03-28,69613.81388114099,54625.985272891274,73136.00154954742,142749.8154306884
2017-03-29,69723.30946228356,54718.814742563656,73199.54419452512,142922.85365680867
2017-03-30,69590.7755863741,54671.04659004377,72881.9700923694,142472.74567874352
2017-03-31,69429.10296047284,54588.47898456825,72780.09210503788,142209.19506551072
2017-04-03,74424.10296047284,58335.59901579608,77736.85080739085,152160.95376786368
2017-04-04,74569.40735847357,58326.878082181516,78068.19140448177,152637.59876295534
2017-04-05,74429.93973192044,58204.553090770096,77981.87740614792,152411.81713806838
2017-04-06,74496.07595623864,58248.72857183796,78253.67516557651,152749.75112181515
2017-04-07,74605.92883725646,58181.71576076396,78070.55514989358,152676.48398715004
2017-04-10,74563.60359511236,58186.2953739408,78010.36797244908,152573.97156756144
2017-04-11,74485.98736939704,58308.67494951084,77681.73214587833,152167.71951527538
2017-04-12,74382.58350081387,58309.030636831405,77700.278553414,152082.86205422785
2017-04-13,74246.44969934487,58108.96049588245,76950.78993916592,151197.2396385108
2017-04-17,74535.1362469976,58371.35797222714,77709.790048572,152244.9262955696
2017-04-18,74193.87585707307,58279.53128940962,77660.39226538302,151854.2681224561
2017-04-19,74078.23433633089,58106.893366802775,77759.22499879502,151837.45933512592
2017-04-20,74469.63046977624,58402.172638448144,78743.64820992928,153213.27867970552
2017-04-21,74519.78719272984,58355.60593040468,78639.42922378663,153159.21641651646
2017-04-24,75207.3795354454,58938.305951376955,79466.51674511621,154673.89628056163
2017-04-25,75457.17301184758,59121.24878547055,80103.38012602832,155560.55313787592
2017-04-26,75389.38691314432,59089.58219401219,80207.61069952341,155596.99761266774
2017-04-27,75205.03632696297,59108.801912056006,80503.82701114922,155708.8633381122
2017-04-28,75384.04901858358,59094.18698698575,80532.96640546074,155917.01542404434
2017-05-01,75458.62707280152,59180.52982255088,80734.07854688032,156192.70561968186
2017-05-02,75723.77529999724,59331.97544108793,81118.6778302396,156842.45313023683
2017-05-03,75659.85935694163,59200.48284458414,81144.3235103256,156804.18286726723
2017-05-04,75442.65323098368,59183.53563653304,81243.01586319864,156685.66909418232
2017-05-05,75805.97883325368,59470.112418772434,81778.54359139201,157584.5224246457
